id,est_p_age_le_18,est_p_age_19_29,est_p_age_30_39,est_p_age_ge_40,est_p_gender_male,est_p_gender_female,est_p_is_org,est_p_is_non_org
1902138902,0.6516,0.2946,0.0465,0.0073,0.9411,0.0589,0.018,0.982
352645385,0.0022,0.0019,0.0806,0.9153,0.9975,0.0025,0.1833,0.8167
308701148,0.0722,0.0322,0.3131,0.5825,0.9616,0.0384,0.2625,0.7375
575632351,0.1835,0.0301,0.2318,0.5546,0.9683,0.0317,0.244,0.756
2769121469,0.0039,0.0013,0.0516,0.9432,0.9901,0.0099,0.6581,0.3419
1145782633420533800,0.1055,0.5434,0.2249,0.1262,0.1393,0.8607,0.0176,0.9824
833085246245515300,0.0151,0.2624,0.5074,0.2151,0.1452,0.8548,0.0821,0.9179
930887792,0.0116,0.0034,0.1583,0.8268,0.9987,0.0013,0.3187,0.6813
483148473,0.0355,0.0295,0.2908,0.6441,0.9808,0.0192,0.2968,0.7032
469913850,0.1656,0.2136,0.4924,0.1284,0.6349,0.3651,0.0622,0.9378
22185682,0.0182,0.0663,0.5206,0.3949,2e-4,0.9998,0.0027,0.9973
17552416,0.0062,0.0153,0.8552,0.1234,0.9999,1e-4,9e-4,0.9991
779544700558581800,0.0127,0.0245,0.2114,0.7513,0.969,0.031,0.1987,0.8013
2783015575,0.0021,5e-4,0.0485,0.9488,0.0102,0.9898,0.2432,0.7568
14590769,0.0968,0.0668,0.3724,0.464,0.3607,0.6393,0.4459,0.5541
1241155073788395500,0.0069,6e-4,0.0341,0.9584,0.8698,0.1302,0.653,0.347
82040401,0.008,0.0465,0.3559,0.5896,0.9949,0.0051,0.2763,0.7237
1266185288,0.4285,0.1634,0.2582,0.1499,0.6241,0.3759,0.2494,0.7506
2514442243,0.4376,0.2985,0.1865,0.0774,0.1789,0.8211,0.0282,0.9718
3297285689,0.0536,0.2041,0.096,0.6463,0.2477,0.7523,0.0594,0.9406
724580424291373e3,6e-4,3e-4,0.0812,0.9179,0.023,0.977,0.7896,0.2104
588097588,0.0694,0.0486,0.4391,0.443,0.9938,0.0062,0.2932,0.7068
37787434,0.0033,0.0191,0.2379,0.7397,0.0092,0.9908,0.2019,0.7981
62850757,0.0864,0.0285,0.258,0.6271,0.9169,0.0831,0.4613,0.5387
50020778,0.014,0.0161,0.0745,0.8954,0.0031,0.9969,0.0018,0.9982
1047565109508300800,0,0,0.0016,0.9984,0.9999,1e-4,0.6438,0.3562
1183504734071734300,0.005,0.0099,0.448,0.5372,0.0274,0.9726,0.034,0.966
765905929216921600,6e-4,3e-4,0.0133,0.9858,0.9964,0.0036,0.5691,0.4309
310952181,0.0137,0.0135,0.4918,0.481,0.0209,0.9791,0.369,0.631
161295010,0.0164,0.0036,0.0626,0.9174,0.9824,0.0176,0.5528,0.4472
4869713890,0.9013,0.0724,0.0178,0.0084,0.6284,0.3716,0.154,0.846
1295023427238137900,0.0435,0.0064,0.3972,0.5529,0.0929,0.9071,0.5903,0.4097
1321877715994267600,0.0015,0.0164,0.2223,0.7598,0.897,0.103,0.4149,0.5851
1018272162,0.1184,0.1339,0.388,0.3597,0.2568,0.7432,0.189,0.811
26929188,0.01,0.0018,0.2191,0.7691,0.097,0.903,0.6807,0.3193
16185273,0.5069,0.1543,0.2106,0.1282,0.7203,0.2797,0.1059,0.8941
954185356840263700,0.3262,0.2095,0.2071,0.2571,0.7914,0.2086,0.2506,0.7494
63277398,0.0049,0.0688,0.4488,0.4774,0.9676,0.0324,0.0686,0.9314
1283240324798664700,0.1042,0.1994,0.2369,0.4595,0.753,0.247,0.39,0.61
1248427832927064e3,0.0052,0.0047,0.1876,0.8025,0.9918,0.0082,0.1248,0.8752
70784114,0.036,0.0459,0.3682,0.54990000000000006,0.0842,0.9158,0.1626,0.8374
1469753282,0.3552,0.2737,0.2955,0.0756,0.8575,0.1425,0.063,0.937
101114553,0.1245,0.0176,0.1046,0.7533,0.3904,0.6096,0.9833,0.0167
66186502,0.0916,0.0344,0.2396,0.6344,0.9264,0.0736,0.3975,0.6025
1116340681130356700,0.0027,4e-4,0.0803,0.9166,0.0087,0.9913,0.7592,0.2408
1194282082631065600,0.0164,0.0122,0.2287,0.7426,0.3284,0.6716,0.3143,0.6857
24646702,0.1463,0.0616,0.399,0.3932,0.0615,0.9385,0.3512,0.6488
4432331,0.0191,0.0083,0.1819,0.7907,0.9332,0.0668,0.705,0.295
3063945633,0.2091,0.0853,0.2816,0.424,0.0857,0.9143,0.3096,0.6904
3471981,0.2372,0.0558,0.4388,0.2682,0.9443,0.0557,0.8491,0.1509
18683728,6e-4,0.0031,0.1171,0.8792,0.0055,0.9945,0.1264,0.8736
1028073448873111600,0.0498,0.0142,0.1389,0.7971,0.7227,0.2773,0.5728,0.4272
18358474,0.0087,0.0059,0.0717,0.9137,0.0188,0.9812,0.1418,0.8582
1192094954480373800,0.0389,0.2915,0.5868,0.0828,0.1415,0.8585,0.0128,0.9872
272150198,0.2053,0.1206,0.3779,0.2962,0.3765,0.6235,0.2334,0.7666
1317984445333373e3,0.158,0.1198,0.4573,0.2649,0.0558,0.9442,0.2676,0.7324
546165407,0.0377,0.1011,0.5479,0.3133,0.0803,0.9197,0.1129,0.8871
1020716396504862700,0.0246,0.0014,0.0169,0.9571,0.9318,0.0682,0.9717,0.0283
958916234459754500,0.1188,0.0656,0.4351,0.3806,0.2514,0.7486,0.6462,0.3538
2315838763,0.004,0.0037,0.0347,0.9576,0.9813,0.0187,0.4121,0.5879
261285025,0.0096,0.0024,0.2902,0.6977,0.8645,0.1355,0.6254,0.3746
1518591601,0.0229,0.061,0.4402,0.4759,0.332,0.668,0.2773,0.7227
3955986646,0.047,0.0396,0.2399,0.6735,0.9116,0.0884,0.587,0.413
3063211215,0.0674,0.0051,0.0563,0.8712,0.7351,0.2649,0.8661,0.1339
368481845,0.5634,0.146,0.197,0.0937,0.8384,0.1616,0.5666,0.4334
36576058,0.0022,0.001,0.0571,0.9396,0.9817,0.0183,0.2311,0.7689
790689646384517100,0.2759,0.0508,0.2188,0.4545,0.8125,0.1875,0.5236,0.4764
733164307,0.0395,0.0076,0.0451,0.9077,0.7878,0.2122,0.8938,0.1062
248048605,0.0168,0.0562,0.6171,0.3099,0.0037,0.9963,0.1307,0.8693
1255449384856309800,0.0343,0.0811,0.6583,0.2263,0.0226,0.9774,0.1206,0.8794
33905880,0.0136,0.0386,0.5937,0.3541,0.0076,0.9924,0.0511,0.9489
546623315,0.003,0.0037,0.0588,0.9345,0.9921,0.0079,0.1075,0.8925
1180029398,0.1245,0.2101,0.2243,0.4411,3e-4,0.9997,6e-4,0.9994
998378383154311200,0.2563,0.15,0.2575,0.3362,0.9353,0.0647,0.1518,0.8482
483401606,0.1906,0.1832,0.3312,0.295,0.1122,0.8878,0.1914,0.8086
822467208064417800,0.0047,0.0064,0.2017,0.7873,0.3407,0.6593,0.1729,0.8271
195126267,0.0377,0.0131,0.3054,0.6438,0.9549,0.0451,0.6821,0.3179
957380474720067600,0.0296,0.0324,0.323,0.615,0.9836,0.0164,0.2824,0.7176
823002923697393700,0.0104,0.0032,0.2322,0.7542,0.009,0.991,0.088,0.912
272644687,0.1104,0.205,0.1802,0.5043,0.0109,0.9891,0.294,0.706
338044570,0.3407,0.2713,0.3718,0.0163,0.9803,0.0197,0.0501,0.9499
3107961830,0.065,0.0226,0.5167,0.3957,0.0132,0.9868,0.1033,0.8967
176438132,0.0995,0.0122,0.0747,0.8136,0.406,0.594,0.8564,0.1436
303331273,0.0033,0.0021,0.1676,0.827,0.9954,0.0046,0.3324,0.6676
3420848757,0.0428,0.1233,0.2553,0.5786,0.026,0.974,0.0278,0.9722
58946385,0.0125,7e-4,0.0576,0.9292,0.9519,0.0481,0.9437,0.0563
938418972902518800,0.1482,0.0098,0.0986,0.7433,0.7882,0.2118,0.9687,0.0313
35482012,0.1178,0.0643,0.5361,0.2818,0.3434,0.6566,0.2474,0.7526
724603880,0.0214,0.0031,0.0426,0.9329,0.7109,0.2891,0.7376,0.2624
1266536200841674800,0.0641,0.0728,0.3773,0.4858,0.9864,0.0136,0.0662,0.9338
1116571229488463900,0.1671,0.121,0.1431,0.5688,0.935,0.065,0.1672,0.8328
1009089225516609500,0.0056,0.0323,0.4304,0.5318,0.9999,1e-4,0.0016,0.9984
3333554652,0.0234,0.0091,0.0984,0.8691,0.6142,0.3858,0.7358,0.2642
1322561156586889200,0.2761,0.1185,0.3109,0.2945,0.5415,0.4585,0.2408,0.7592
572597108,0.0905,0.0615,0.3532,0.4949,0.9647,0.0353,0.3093,0.6907
884108075409563600,0.0719,0.0247,0.5746,0.3289,0.0113,0.9887,0.602,0.398
33542493,0.1956,0.0763,0.3481,0.3799,0.8509,0.1491,0.0956,0.9044
419168108,0.0026,0.0046,0.0366,0.9562,0.9858,0.0142,0.285,0.715
1283439598820036600,0.1721,0.1174,0.4337,0.2767,0.9666,0.0334,0.4394,0.5606
3281238727,0.1749,0.1566,0.3101,0.3585,0.8892,0.1108,0.123,0.877
2491884900,0.0304,0.0135,0.2717,0.6844,0.0048,0.9952,0.1337,0.8663
75377908,0.0022,0.0118,0.4978,0.4881,0.9953,0.0047,0.1575,0.8425
1310655186772295700,0.0079,0.0096,0.6079,0.3746,0.988,0.012,0.7317,0.2683
141310604,0.0763,0.1456,0.4999,0.2782,0.9832,0.0168,0.1591,0.8409
22715186,0.1501,0.1127,0.3388,0.3984,0.9376,0.0624,0.325,0.675
863736510968770600,0.0043,0.0104,0.2709,0.7143,0.0345,0.9655,0.0781,0.9219
58936052,0.2359,0.2513,0.4159,0.0969,0.0825,0.9175,0.0517,0.9483
785463931099721700,5e-4,0.0095,0.0509,0.9392,0.0127,0.9873,0.0725,0.9275
957057441908142100,0.0056,0.0568,0.6975,0.2401,0.0115,0.9885,0.0598,0.9402
3819810854,0.0232,0.0308,0.3976,0.5484,0.0195,0.9805,0.1971,0.8029
1250505283060801500,0.2057,0.2026,0.3106,0.2811,0.6838,0.3162,0.1859,0.8141
132993805,0.264,0.0388,0.1771,0.5201,0.7179,0.2821,0.5049,0.4951
1241807518923284500,0.0125,0.0143,0.4028,0.5705,0.0256,0.9744,0.0558,0.9442
3956220873,0.1201,0.0175,0.2749,0.5875,0.8181,0.1819,0.6361,0.3639
385509437,0.0804,0.0893,0.3127,0.5175,0.1135,0.8865,0.0543,0.9457
4386338182,0.0087,0.0017,0.1202,0.8695,0.6099,0.3901,0.9125,0.0875
817754190,0.153,0.1305,0.3368,0.3797,0.1203,0.8797,0.1521,0.8479
281537076,0.4842,0.0198,0.1063,0.3897,0.9412,0.0588,0.9438,0.0562
158417619,0.0376,0.1534,0.5735,0.2355,0.9875,0.0125,0.0627,0.9373
1604656346,0.0153,0.0147,0.0991,0.8709,0.9767,0.0233,0.7377,0.2623
881549290476232700,0.2529,0.2472,0.3133,0.1866,0.1578,0.8422,0.0362,0.9638
804830263285055500,4e-4,2e-4,4e-4,0.999,0.6186,0.3814,0.8874,0.1126
1279458829198073900,0.0482,0.0062,0.0951,0.8504,0.4448,0.5552,0.949,0.051
1300098511241916400,0.0487,0.1095,0.2629,0.5789,0.9091,0.0909,0.0525,0.9475
714955981969498100,0.0215,0.0136,0.1788,0.7862,0.3124,0.6876,0.3736,0.6264
920408435212083200,0.281,0.2028,0.2889,0.2273,0.8897,0.1103,0.2195,0.7805
253095012,0.1431,0.1892,0.4474,0.2203,0.8825,0.1175,0.6103,0.3897
2371420848,0.2881,0.3765,0.191,0.1444,0.1859,0.8141,0.186,0.814
427921310,9e-4,2e-4,0.0067,0.9923,0.7065,0.2935,0.32,0.68
1308151755201364e3,0.0079,0.0067,0.0855,0.8999,0.9237,0.0763,0.7162,0.2838
2510616822,0.003,0.0185,0.6955,0.2831,0.0257,0.9743,0.0297,0.9703
16841186,0.0189,0.0107,0.2221,0.7483,0.9928,0.0072,0.3658,0.6342
926775216541438e3,0.0017,0.0054,0.0289,0.9639,0,1,4e-4,0.9996
28435461,0.193,0.0821,0.4607,0.2643,0.7103,0.2897,0.3953,0.6047
94834399083486e4,0.0014,0.0032,0.1076,0.8879,0.0035,0.9965,0.0508,0.9492
197083506,0.0129,0.0292,0.3188,0.639,0.366,0.634,0.1973,0.8027
21722318,0.0307,0.0298,0.5491,0.3905,0.9134,0.0866,0.2421,0.7579
16016642,0.008,0.0182,0.6346,0.3391,0.0144,0.9856,0.4774,0.5226
537572195,0.0629,0.015,0.1431,0.779,0.2007,0.7993,0.6883,0.3117
817508590739161100,0.0825,0.1298,0.1118,0.6759,0.5429,0.4571,0.5818,0.4182
875807737665531900,0.0082,0.0435,0.6202,0.3281,0.9947,0.0053,0.0864,0.9136
60733777,0.0048,0.0106,0.5231,0.4614,0.014,0.986,0.1311,0.8689
49886799,0.0021,0.0026,0.0819,0.9134,0.0316,0.9684,0.298,0.702
708947848688234500,0.5158,0.1527,0.1405,0.191,0.2029,0.7971,0.1393,0.8607
1243664553021509600,0.0055,0.0265,0.0866,0.8814,0.0092,0.9908,0.0013,0.9987
954365553296248800,0.0174,0.2075,0.4952,0.2799,0.9999,1e-4,1e-4,0.9999
1225196063944036400,0.068,0.0597,0.3591,0.5133,0.233,0.767,0.4686,0.5314
79198828,0.0017,0.0024,0.9936,0.0023,0,1,2e-4,0.9998
434449429,0.0595,0.011,0.6228,0.3067,0.54,0.46,0.798,0.202
1000060610518896600,0.1178,0.0488,0.2368,0.5967,0.5938,0.4062,0.9289,0.0711
138870199,0.0125,0.0069,0.2108,0.7698,0.0509,0.9491,0.1731,0.8269
944657519833731100,0.5885,0.3102,0.0276,0.0737,0.8465,0.1535,0.2553,0.7447
56121320,0.0096,0.1409,0.4063,0.4432,0.9511,0.0489,0.0406,0.9594
21564446,0.0103,0.0272,0.6268,0.3357,0.2667,0.7333,0.207,0.793
4780031715,0.0843,0.0489,0.2168,0.65,0.9283,0.0717,0.6744,0.3256
2984470174,0.0427,0.0133,0.0873,0.8567,0.8368,0.1632,0.9673,0.0327
1258240468309008400,0.1035,0.2192,0.2406,0.4367,0.0922,0.9078,0.0865,0.9135
2972882027,0.0253,0.0066,0.1086,0.8595,0.3326,0.6674,0.3788,0.6212
918106016994250800,0.1274,0.1172,0.2296,0.5257,0.0258,0.9742,0.1765,0.8235
1060718898503450600,0.1801,0.0773,0.227,0.5156,0.6675,0.3325,0.7565,0.2435
1272775128548380700,0.0438,0.0345,0.2484,0.6733,0.7924,0.2076,0.5644,0.4356
305271381,0.0012,0.0152,0.1069,0.8768,0.0226,0.9774,0.069,0.931
419623275,0.0593,0.7629,0.1521,0.0257,0.0731,0.9269,0.004,0.996
22036532,0.0317,0.011,0.2524,0.7048,0.2032,0.7968,0.7038,0.2962
945318105164734500,0.0454,0.0217,0.2542,0.6787,0.8374,0.1626,0.4824,0.5176
3002158545,0.0096,0.0284,0.7725,0.1895,0.9999,1e-4,9e-4,0.9991
711339876764012500,0.0323,0.0091,0.1317,0.8269,0.632,0.368,0.2177,0.7823
428356194,0.0109,0.0103,0.4646,0.5142,0.9966,0.0034,0.1646,0.8354
334555988,0.1234,0.2319,0.4801,0.1646,0.8849,0.1151,0.1602,0.8398
391222759,0.1985,0.1561,0.4189,0.2266,0.9379,0.0621,0.0674,0.9326
5121051,0.1173,0.1247,0.4025,0.3554,0.9782,0.0218,0.1815,0.8185
1097345349184835600,0.0156,0.0434,0.1378,0.8031,0.1934,0.8066,0.0281,0.9719
4675180453,0.0079,0.0052,0.1714,0.8155,0.7473,0.2527,0.4492,0.5508
1228645458,0.0026,0.0014,0.0324,0.9636,0.9862,0.0138,0.5363,0.4637
535284484,0.0117,0.0156,0.4064,0.5663,0.9872,0.0128,0.0467,0.9533
836924419,0.3418,0.0294,0.1389,0.4898,0.8684,0.1316,0.9482,0.0518
2751374997,0.189,0.2465,0.4472,0.1173,0.985,0.015,0.0679,0.9321
22740804,5e-4,4e-4,0.018,0.9811,0.0622,0.9378,0.2754,0.7246
304826531,0.008,0.0093,0.1955,0.7871,0.0056,0.9944,0.0906,0.9094
19509405,0.0487,0.0655,0.4453,0.4405,0.1668,0.8332,0.312,0.688
2841124905,0.0014,0.0089,0.6628,0.3269,0.9998,2e-4,0.0397,0.9603
35725414,0.014,0.0147,0.3721,0.5992,0.9773,0.0227,0.1846,0.8154
834283494,0.0126,0.0172,0.6912,0.2789,0.013,0.987,0.1777,0.8223
45601304,4e-4,0.0063,0.4303,0.5629,0.9981,0.0019,0.6335,0.3665
299455889,0.0044,6e-4,0.0276,0.9673,0.6475,0.3525,0.6084,0.3916
1265746952966361e3,0.003,0.0071,0.8259,0.1641,0.9976,0.0024,0.1828,0.8172
15516536,0.0044,4e-4,0.0079,0.9873,0.7932,0.2068,0.9282,0.0718
23068977,0.0014,3e-4,0.0166,0.9816,0.027,0.973,0.1243,0.8757
1039712409412399100,0.1117,0.0397,0.667,0.1816,0.9976,0.0024,0.4441,0.5559
53288353,0.2666,0.0473,0.149,0.5372,0.8672,0.1328,0.8082,0.1918
1307330992143622100,0.0478,0.0174,0.283,0.6519,0.1689,0.8311,0.2267,0.7733
766843352159510500,0.0286,0.3695,0.5312,0.0706,0.1921,0.8079,0.0124,0.9876
804845730758328300,0.057,0.0545,0.2166,0.6719,0.9526,0.0474,0.5267,0.4733
1061706138163413e3,0.0758,0.0475,0.2141,0.6627,0.7559,0.2441,0.358,0.642
457140529,0.5664,0.0411,0.3031,0.0894,5e-4,0.9995,0.0182,0.9818
32391570,0.0358,0.026,0.5552,0.3829,0.9955,0.0045,0.1343,0.8657
1148354696983265300,0.0701,0.1667,0.4739,0.2893,0.9914,0.0086,0.0832,0.9168
793425345915551700,0.2998,0.271,0.2458,0.1835,0.5555,0.4445,0.0593,0.9407
2307021294,0.2701,0.0781,0.449,0.2027,0.0261,0.9739,0.2777,0.7223
23212402,0.0048,0.0458,0.8501,0.0993,0.006,0.994,0.0892,0.9108
1865429834,4e-4,1e-4,0.0036,0.9959,0.1289,0.8711,0.4755,0.5245
471038551,0.0026,0.0017,0.5936,0.4021,0.9229,0.0771,0.7141,0.2859
789683104273358800,0.0053,0.0083,0.1772,0.8092,0.0155,0.9845,0.1611,0.8389
531598198,8e-4,0.0157,0.681,0.3025,0.9999,1e-4,7e-4,0.9993
2570139062,0.0019,0.134,0.7606,0.1034,0.0016,0.9984,0.0018,0.9982
510289540,0.4495,0.1771,0.1587,0.2148,0.6209,0.3791,0.6998,0.3002
2361358164,0.0603,0.0684,0.6823,0.1889,0.969,0.031,0.2871,0.7129
34884547,0.0167,0.0201,0.2496,0.7137,0.9913,0.0087,0.1456,0.8544
751130405764345900,0.444,0.137,0.265,0.154,0.3352,0.6648,0.1717,0.8283
1084883891104743400,0.1522,0.5211,0.2556,0.0711,0.9605,0.0395,0.0846,0.9154
1306452113963319300,0.0373,0.6132,0.132,0.2175,0.8358,0.1642,0.0137,0.9863
740207118062628900,0.0053,0.0041,0.0627,0.9279,0.9577,0.0423,0.735,0.265
1244821154927390700,0.1466,0.2775,0.5177,0.0582,0.9565,0.0435,0.0201,0.9799
1256747285343543300,0.1941,0.0468,0.2325,0.5267,0.0711,0.9289,0.1334,0.8666
358514262,0.0588,0.0146,0.1693,0.7573,0.8176,0.1824,0.7943,0.2057
490437706,0.148,0.6809,0.1478,0.0233,0.2128,0.7872,0.0039,0.9961
2366183406,0.0288,0.0709,0.2016,0.6986,0.922,0.078,0.5878,0.4122
1729894669,0.0302,0.0144,0.0783,0.8771,0.247,0.753,0.8312,0.1688
3776062282,0.0098,0.0064,0.1836,0.8002,0.9909,0.0091,0.4453,0.5547
1215102444591550500,0.0035,0.0104,0.4505,0.5357,0.006,0.994,0.2836,0.7164
1217871440965447700,0.0309,0.044,0.4787,0.4464,0.9973,0.0027,0.0868,0.9132
36577601,0.0577,0.0555,0.3724,0.5144,0.1495,0.8505,0.2581,0.7419
1294332304769396700,0.0046,0.0031,0.1124,0.8799,0.0278,0.9722,0.2918,0.7082
1026185766215602200,0.0847,0.112,0.3021,0.5012,0.8345,0.1655,0.621,0.379
564012190,0.0196,0.0266,0.6689,0.2849,0.0263,0.9737,0.4787,0.5213
772222902280327200,0.0054,0.0325,0.2042,0.7579,0.9873,0.0127,0.1337,0.8663
3190440486,0.0785,0.1609,0.4953,0.2652,0.992,0.008,0.1091,0.8909
703260581739044900,5e-4,1e-4,0.011,0.9884,0.9983,0.0017,0.5589,0.4411
770994486130438100,0.0183,0.012,0.2349,0.7348,0.9933,0.0067,0.3708,0.6292
250945282,0.7018,0.1334,0.0865,0.0783,0.8142,0.1858,0.1585,0.8415
18284964,0.4748,0.1685,0.2458,0.1109,0.365,0.635,0.1249,0.8751
874116060194254800,0.0014,3e-4,0.0179,0.9804,0.0603,0.9397,0.8409,0.1591
75329060,0.0128,0.0162,0.2526,0.7184,0.9602,0.0398,0.5758,0.4242
1324165828749725700,5e-4,0.0264,0.2747,0.6984,1,0,0,1
21900039,0.0331,0.0266,0.535,0.4053,0.9736,0.0264,0.3208,0.6792
1257343456365731800,0.0841,0.0659,0.3145,0.5355,0.8501,0.1499,0.2038,0.7962
374363144,0.0315,0.04,0.6313,0.2972,0.8488,0.1512,0.3098,0.6902
3073381675,0.1053,0.0664,0.5777,0.2506,0.8437,0.1563,0.6813,0.3187
826118236060004400,0.0187,0.0253,0.392,0.564,0.1732,0.8268,0.4515,0.5485
1244755786817056800,0.116,0.007,0.0619,0.8151,0.7127,0.2873,0.9838,0.0162
231268367,0.005,0.017,0.2764,0.7016,0.9887,0.0113,0.2578,0.7422
1278500407887741e3,0.0051,0.0039,0.0922,0.8988,0.04,0.96,0.2701,0.7299
2236632566,0.048,0.0065,0.1349,0.8106,0.6276,0.3724,0.8086,0.1914
57240614,0.0051,0.0596,0.0552,0.8802,0.6916,0.3084,0.1518,0.8482
171737535,0.0086,0.0134,0.325,0.6529,0.0222,0.9778,0.0823,0.9177
936011241281212400,0.0069,0.0027,0.1617,0.8287,0.0095,0.9905,0.1137,0.8863
205838596,0.2547,0.1619,0.4792,0.1041,0.1475,0.8525,0.1204,0.8796
16696943,0.0377,0.1612,0.6517,0.1493,0.919,0.081,0.0724,0.9276
765910718596190200,0.0025,6e-4,0.0094,0.9875,0.9809,0.0191,0.5184,0.4816
1607939664,0.4466,0.3561,0.1105,0.0867,0.034,0.966,0.0347,0.9653
1063725088632070100,0.0016,0.0081,0.185,0.8053,0.0487,0.9513,0.2749,0.7251
27024136,0.023,0.1177,0.3276,0.5317,0.0876,0.9124,0.3093,0.6907
64530824,0.0132,0.0142,0.5071,0.4655,0.0418,0.9582,0.1985,0.8015
761924360,0.4822,0.2092,0.1644,0.1442,0.3136,0.6864,0.3801,0.6199
490887500,0.4845,0.2254,0.0875,0.2026,0.3221,0.6779,0.2292,0.7708
20195435,0.0022,0.0044,0.1674,0.8259,0.8841,0.1159,0.1711,0.8289
48981836,0.0065,0.0053,0.3305,0.6577,0.9955,0.0045,0.3035,0.6965
1219783514125631500,0.0372,0.0187,0.2259,0.7181,0.3355,0.6645,0.5253,0.4747
1077194684,0.2828,0.6962,0.0169,0.0041,0.9794,0.0206,0.0014,0.9986
16673128,0.1135,0.1756,0.6322,0.0787,0.2614,0.7386,0.0697,0.9303
14503017,1e-4,1e-4,0.0213,0.9785,0.0112,0.9888,0.532,0.468
406483952,0.0944,0.1399,0.7293,0.0365,0.0311,0.9689,0.0233,0.9767
698258660951195600,0.0287,0.0189,0.1753,0.7771,0.0851,0.9149,0.569,0.431
48495293,0.0196,0.0073,0.4798,0.4933,0.7866,0.2134,0.8281,0.1719
380073047,0.1357,0.0217,0.1821,0.6605,0.8368,0.1632,0.8689,0.1311
19734744,0.003,0.0019,0.0428,0.9523,0.2488,0.7512,0.586,0.414
705903542049976300,0.0069,0.0374,0.1691,0.7866,0.4617,0.5383,0.7094,0.2906
52517317,3e-4,0.0012,0.891,0.1076,0.9983,0.0017,0.1184,0.8816
524744736,0.0118,0.0156,0.7896,0.1829,0.4601,0.5399,0.2863,0.7137
1244018540438413300,0.0071,0.0111,0.1601,0.8217,0.007,0.993,0.2968,0.7032
26913866,0.0563,0.0321,0.3927,0.5188,0.0075,0.9925,0.0244,0.9756
3087104091,0.0127,0.0517,0.5077,0.4278,0.0879,0.9121,0.0812,0.9188
114245688,0.0665,0.0552,0.2928,0.5855,0.2116,0.7884,0.3112,0.6888
1101621901,0.4926,0.0444,0.1207,0.3422,0.765,0.235,0.8279,0.1721
35926848,0.1104,0.0854,0.2686,0.5357,0.8083,0.1917,0.5379,0.4621
16503637,0.1801,0.1482,0.3393,0.3324,0.9978,0.0022,0.3868,0.6132
1198338387343622100,0.0036,0.0071,0.3841,0.6053,0.9999,1e-4,0.0016,0.9984
953991390,0.1747,0.0121,0.1187,0.6945,0.4331,0.5669,0.986,0.014
868297606816026600,0.0257,0.0044,0.0632,0.9068,0.7286,0.2714,0.7908,0.2092
827403793281146900,0.0011,0.0287,0.8402,0.13,1,0,2e-4,0.9998
1033522893249032200,0.0739,0.0714,0.6268,0.2279,0.0569,0.9431,0.2125,0.7875
1921354406,0.0049,5e-4,0.0378,0.9568,0.7959,0.2041,0.7164,0.2836
962707370655862800,0.0252,0.0098,0.2681,0.6969,0.0315,0.9685,0.3648,0.6352
1022894576158302200,0.0349,0.2418,0.4205,0.3027,0.9878,0.0122,0.0279,0.9721
1033485743035965400,0.0609,0.0881,0.4437,0.4072,0.8674,0.1326,0.3807,0.6193
1045779307350642700,0.2006,0.2065,0.5384,0.0545,0.0727,0.9273,0.0117,0.9883
812549094635929600,0.0052,0.0018,0.1088,0.8843,0.0879,0.9121,0.4462,0.5538
1313878176913715200,0.0063,0.0058,0.3065,0.6813,0.9629,0.0371,0.3369,0.6631
1320194879784390700,0.0493,0.0375,0.6329,0.2802,0.0103,0.9897,0.1663,0.8337
129434729,0.1534,0.0879,0.2662,0.4926,0.1675,0.8325,0.1928,0.8072
1122291464795455500,0.0263,0.0055,0.1097,0.8585,0.915,0.085,0.6985,0.3015
1149305958469910500,0.521,0.2957,0.10780000000000001,0.0756,0.6817,0.3183,0.0938,0.9062
1239640405005742e3,0.425,0.1916,0.1198,0.2636,0.1866,0.8134,0.6035,0.3965
1568643739,0.0398,0.0244,0.1919,0.744,0.6933,0.3067,0.5979,0.4021
341330995,0.0936,0.0721,0.6761,0.1582,0.9838,0.0162,0.1747,0.8253
4818875619,0.0399,0.0582,0.5652,0.3367,0.0078,0.9922,0.0623,0.9377
808007134738673700,0.0527,0.0751,0.6935,0.1787,0.8391,0.1609,0.021,0.979
127296243,0.0138,0.0244,0.2088,0.7529,0.9547,0.0453,0.1554,0.8446
831850088460861400,0.2719,0.4069,0.2609,0.0603,0.9143,0.0857,0.2798,0.7202
579075141,0.1514,0.088,0.3002,0.4604,0.8575,0.1425,0.4565,0.5435
874243002008555500,0.0171,0.0305,0.4068,0.5455,0.0244,0.9756,0.0587,0.9413
4097455153,0.0208,0.008,0.1016,0.8696,0.1389,0.8611,0.9549,0.0451
756309382367805400,0.0111,0.0905,0.5201,0.3783,0.9854,0.0146,0.3004,0.6996
1619074208,0.1822,0.3982,0.3568,0.0628,0.6237,0.3763,0.6862,0.3138
33590667,0.0199,0.3517,0.5091,0.1193,0.84,0.16,0.2124,0.7876
42551777,0.001,0.0017,0.1865,0.8109,0.0033,0.9967,0.2888,0.7112
1298488947925033e3,0.2371,0.046,0.0552,0.6618,0.9422,0.0578,0.2403,0.7597
2282838560,0.5974,0.1443,0.1198,0.1385,0.7842,0.2158,0.4913,0.5087
706385867577790500,0.0385,0.0553,0.3623,0.5439,0.7387,0.2613,0.2475,0.7525
2533108954,0.0025,0.0503,0.1435,0.8037,0.0104,0.9896,0.3502,0.6498
159458248,0.0192,0.0064,0.1215,0.853,0.8658,0.1342,0.6778,0.3222
